	CDX08.1	CDX20P.1	CDX03P	CDX17.2	CDX20P.2	CDX03.1	CDX17P.2	CDX17.1	CDX08P	CDX42	CDX08	CDX20.2	CDX42P.1	CDX42P.2	CDX17P.5	CDX03.3	CDX03P.2	CDX42.2	CDX42.1	CDX17	CDX18P.1	CDX08P.1	CDX03	CDX18.1	CDX08P.2	CDX42P	CDX03P.3	CDX17P.3	CDX20P	CDX20	CDX03P.1	CDX17P	CDX18	CDX17P.1	CDX18.2	CDX08.2	CDX20.1	CDX18P	CDX03.2	CDX17P.4	CDX18P.2
CENPB.H14CORE.0.S.B	-8.510939637830387e-05	-1.0302842782337974e-05	2.541066806132252e-05	-0.00015553169860554493	7.989086433024144e-06	2.912828311719685e-06	-7.629355304929879e-05	-0.00015368340907958485	-0.00011308426216162385	9.387571382396111e-05	-0.00010158442619941782	1.259531927364393e-05	0.00014481102450702895	0.0001336862628294289	-0.0001235831330136589	2.739854052966474e-05	0.00011430920315726875	0.00012194441597870992	0.00012098847835513804	-0.00010644076530920912	3.73766427779555e-05	-0.00013806312611413157	2.9581527682946682e-05	0.00016784556718660754	-0.00015193575991353885	0.00013732781416781316	3.760383987272452e-05	-0.00013439446682062168	-3.484875933609787e-07	3.075437743756045e-05	9.573283410584533e-05	-6.99589504740955e-05	0.00011844253455684928	-4.287918580272339e-06	0.00014005625005694686	-0.00014328355410961422	1.9155316940361626e-05	7.504300129892498e-05	1.2153380369281147e-05	-8.553313231786666e-05	9.313032090673643e-05
CGBP1.H14CORE.0.PSGIB.A	0.005382006072743327	0.0036534754446366953	0.017514096062194756	-0.0005614570959007019	0.0010358950224676044	0.020588300456864682	0.006808325545143932	0.0017656194501898832	0.009305959153140858	-0.03030872840502933	0.0054737900785088445	0.001184182848543689	-0.008851246855096338	-0.008517800533334924	-0.008101093664882606	-0.012857234116634336	0.020632931313180336	-0.025179589020693685	-0.023285111662264116	0.0025947049671898852	-0.012220875550940827	0.002932145464032381	0.01657842004200956	-0.004938731310043527	0.00834763611827245	-0.0113364008119217	0.03179162477731895	-0.009401742075517314	0.006175356563751186	-0.009372872722410094	0.015495167673541203	0.007670334716981778	4.3287483887512884e-05	0.006735749206976904	-0.007171229098783774	-0.0002040699755482961	-0.004301487223114294	-0.00846360745752854	0.007330400117251626	-0.005071252343896196	-0.011041761034626563
CMTA1.H14CORE.0.PSGI.A	-0.0015467220188805078	-0.008138770146050222	0.005534464731178787	0.00894108190565183	-0.007196223163666164	-0.009832747754778694	0.002221714822203853	0.0022234820369183093	-0.002002273388284774	-0.01000561073400882	-0.0038573066726281767	-0.01674477802467078	-0.003670731471179269	-0.003921160585807808	0.0026204340929487768	-0.00961356202835166	0.004663992967889449	-0.01283558280204106	-0.01005403667141761	0.008919998694359832	0.022972781207248896	-0.004470777134082818	-0.00873585364779404	0.019146574652075775	-0.004302277348744876	-0.00740955457555631	-0.0014453027068481068	0.00011222516563170852	-0.00564089304423265	-0.0143584929995524	0.0016779749305707225	0.0009967623699480214	0.0210913699335419	-0.0009475625833159003	0.01799695881910953	-0.008427004136503694	-0.010799588204420917	0.023933156970828984	-0.0031225511129269416	0.0021289845222682794	0.022296037234430185
CMTA2.H14CORE.0.PSGI.A	0.0012473876394877847	0.03066534610515686	-0.008538877956359159	-0.018867279795025272	0.024155136121889846	-0.009256443983909159	-0.021825774225459164	-0.021104796606081774	-0.002341074127632195	0.012607264228899365	-0.0016511321229617012	0.025966660140146605	0.011603848645074025	0.011460106088523353	-0.02261649206124272	-0.01082162521948321	-0.0015032896011515848	0.011521323376764703	0.009708361733332407	-0.02771334513567557	0.009429520465133123	-0.0003840226823146331	-0.007618014210059851	0.008475668929261763	0.000273871902443025	0.013912160297894022	-0.006450069181253126	-0.021016285562212612	0.02749722269607005	0.025863089179960715	-0.009343768098696095	-0.021881774148629424	0.01212908784865873	-0.020102959440806534	0.008210171093352814	-0.003334859915407412	0.026395919910416413	0.011593564834680659	-0.013260050599717355	-0.022483419075940973	0.012099638207298619
COE1.H14CORE.0.P.B	-0.0037536399272852378	-0.005498023940831058	-0.0014043620514495245	0.005850258556269818	-0.002428223172588735	0.003550065147289703	0.0012329399398791178	0.0043310036396700564	-0.004771802937799816	0.0005285222787228955	-0.0037065074051866468	-0.00569009075810584	-0.006959619657496825	-0.00743059205833437	0.0032160802789928875	2.182562433807045e-05	-0.001009950882586156	-0.00038640635671019496	-0.001209523268805121	0.008763339009998436	0.008214782844266098	-0.0070842562696313074	0.00021787300730758546	0.007072169407378596	-0.002395153961054974	-0.005932636987198472	-0.010919381374627599	0.003940771622301635	-0.005658037096539691	-0.00025589582049992225	-0.0043556906206905395	0.0003342784581485261	0.00672084146195677	0.000646641262754787	0.00790309358552806	-0.0015335324149642615	-0.0025067537213415113	0.00905912049391177	-0.0008047977950449287	0.0037911033875216247	0.008064776207646236
CPEB1.H14CORE.0.S.B	0.0066403896201093285	0.0013544631200873175	0.001261488180394925	-0.000580331380874484	0.0019484109454271101	0.00043306177274001585	0.007044712668478479	-0.004366059161718017	0.006457149464411746	-0.0192292299980191	0.00893819722543744	0.0033051173930213453	-0.013342499540356927	-0.015695473527650817	0.005543974893184183	0.003457553172905234	0.0012402022216256932	-0.016070704872722753	-0.0191145941232994	-0.0028993789052238067	-0.0018429572531477407	0.005911394464880868	-0.0008504824876347905	0.00022208392891500555	0.007295366225770532	-0.012772971240515423	0.01043512462520327	0.00365144635988337	0.003304780753763524	0.001996731182246534	0.004293363598522459	0.001724769350388663	-0.00013959545712493616	0.0028837896207548077	0.00015531879637005344	0.007698014358413483	0.002843196256210879	-0.0033693525800232212	0.002794048125273017	0.004181025755099339	-0.0012555767244001705
CR3L4.H14CORE.1.S.C	-0.015671043123323444	-0.01158783728907063	0.01803108604970195	0.010906821147326537	-0.01507897407773076	0.008346460729951492	0.02565620833054337	0.01099628626605343	-0.02490046822283818	0.021135702638765616	-0.014712894277545938	-0.008814027783408996	-0.007896646877295917	-0.01240139918435597	0.018966334239364457	0.0071091262039502945	0.02420156587349612	0.016268642791812955	0.01767829083331454	0.0035896882887601934	-0.011036495767854405	-0.026823068641075427	0.005152008029403011	-0.024915301232478048	-0.025019864549883898	-0.004000211143513763	-0.001776112187298104	0.017159985388712194	-0.014699359271110128	-0.010173376413032354	0.01120280613994971	0.029708471809195638	-0.029325598297083096	0.034992064762236146	-0.025398279354695116	-0.018907036349673306	-0.013900258095141428	-0.007398919809925172	0.017108659502374654	0.018159390342521838	-0.003606841450031588
CREB5.H14CORE.0.P.B	0.024743898983978982	0.009557089586302307	-0.010929487617607907	-0.0005175713032746177	0.00744433226798474	-0.004773709401544427	-0.004865227538355859	-0.006977698099107583	0.0256433365226378	-0.016905769819309344	0.023611098427533974	0.004919676360679611	0.0007802897844096934	0.003115822019447441	-0.004731982416593112	-0.009514740608211239	-0.01237738299841885	-0.013227421729269183	-0.014427111762267152	0.00497306483472541	-0.012900598736642843	0.02384162668831301	-0.010350187424133746	-0.0032875642403784565	0.02413749161952017	-0.003574901638797149	0.00048081334260291486	-0.0063563779483845565	0.012504533020036821	0.002578613315937145	-0.012412072406954303	-0.005655767241230833	0.00036855510937476577	-0.005700751038749026	-0.0004295881522863067	0.028648602998289703	0.0011142639487607582	-0.013278417583021097	-0.010531913655288182	-0.007814882933966424	-0.011691219578414763
CREM.H14CORE.1.P.C	1.752350803649002e-05	6.225486092511615e-05	0.00012517942654966698	7.854079911172527e-05	5.1184483907050034e-05	-0.0001147070013783549	9.869193164845872e-05	0.00012903932850799743	5.947301354956099e-05	-9.341086581156344e-05	2.6515782681268252e-05	9.90628144566746e-05	-0.00016850359985756268	-0.0001313610517685423	7.262855756538215e-05	-0.0001680169472878081	0.00015029102525104167	-3.243482596349039e-05	-7.1545735953425e-05	1.9088863022196544e-06	-2.5088128927837035e-05	1.0681888039515636e-05	-2.5107341751886788e-05	-0.00018438522693763217	3.4671222968359603e-06	-0.00017046205723254506	-2.4731122782918873e-05	0.0001385824463067653	8.057878966846143e-05	2.645604716141089e-05	0.00012809439558477803	7.329724368302984e-05	-0.00021786611725677226	4.590818354929037e-05	-0.00018468116079685482	-7.37384292534241e-05	4.13707917359442e-05	-1.5332571688765183e-05	1.0458520274990923e-05	9.742362341192746e-05	-1.3039213189628232e-05
CUX2.H14CORE.2.S.C	0.0154824902121721	-0.0033678563435982174	-0.0033177338988255173	0.0020557116182210395	-0.0005796052078094202	-0.006162867442142119	0.006286664268557491	0.00406734324035816	0.011013969912649302	-0.010637253315147938	0.014484933565042876	-0.005486095725693821	-0.007519198607585966	-0.008863646916617583	0.008017909690280527	-0.009945660271898762	-0.005944254025183249	-0.010936062545718842	-0.009849289396515762	0.004915725859745718	-0.0035228718030703154	0.009662444635395138	-0.00550039443970082	-0.0025611735359573687	0.013849567938335961	-0.008670930000136029	-0.004300694905321589	0.006688584616634449	-0.004459225073507719	-0.003137818885627421	-0.0055910355717328775	0.004074086130727987	0.0010245125936404753	0.005452851346855185	-0.0015059052467287035	0.014944184079641924	-0.003809948822828287	-0.00559589081190625	-0.005593490773050748	0.009460858585957493	-0.005146585774815117
CXXC4.H14CORE.0.PSGIB.A	-0.029832632393835483	-0.004001705371712117	0.007145128701903328	0.004921065112888438	-0.0032274172826693287	-0.0005818516234358112	0.011745167094412336	0.0025611517967315516	-0.03202950920033201	0.028419434172470656	-0.030595088313820323	0.0033545288518367043	-0.009998907843581976	-0.007651182852958103	0.021159684660746966	0.023630683888038434	0.008882349137171681	0.027587196298409687	0.026230650912059138	-0.006259349126576124	0.015671786141091285	-0.03243772458932811	0.005949984970978303	-0.009785542512640702	-0.03169395673945181	-0.005755720634931988	-0.012962820120268614	0.02169103172501321	-0.005713219594189631	0.008031671432360273	0.005456128807285993	0.004962459354856257	-0.017409777293569774	0.006115309164278343	-0.011019710157349587	-0.03618837768453548	0.005101343457034644	0.012254685066566101	0.006010601930235782	0.01740832186301084	0.014876331695401326
DACH1.H14CORE.0.S.B	0.0006597172778799662	0.00326007192172937	0.00019500292031784244	-0.0016312103984514777	0.0044478840506774735	0.004657354120004845	-0.0064012109562638295	-0.00039725735048532114	0.003991892226895742	0.001274960180007674	2.9564696130482404e-07	0.005320153960937492	0.0093452885876719	0.011687435882034598	-0.009129732655364438	-0.004293001839871052	0.002944287833254979	0.0031773091746015655	0.0035971631309206498	-0.0036396265744615135	-0.004703462753917066	0.0023047701541902763	0.005551425253157511	0.0012964634438839724	0.0020351887838793306	0.009595904108182928	0.002919471695372197	-0.012093589539060815	0.0057739977070658125	0.004992467832691776	-6.134966243516796e-05	-0.014045260265486645	0.0024278684282604615	-0.014126981225869209	0.0023063083175602767	-0.0019742857332298303	0.0064777546395910855	-0.0056602872084813086	0.0015372335456570393	-0.008529387794384693	-0.007602405438686337
E2F1.H14CORE.0.P.B	0.03276607339871601	-0.002811659873312628	-0.0725226514050612	-0.02039122685329866	-0.0033201568715944697	-0.034940459253217634	0.009773241193180997	-0.006096923983194024	0.03665652357174226	0.016954987671540273	0.03780114539765318	-0.004872738398498454	0.023977737851801885	0.02751656120682823	0.013435803993478173	-0.031234507880312963	-0.05653260936993723	0.01638383610318874	0.020026647303263336	-0.012736168739140529	0.007060180501621771	0.046357469535997405	-0.026853192342287616	0.016611687356980296	0.040212891681421545	0.020540602918027142	-0.0681400778172748	0.014921217834647189	-0.002131452734155835	-0.01584759956743091	-0.05405169729727333	-0.010442479581053979	0.020720786250188028	-0.0091360948738533	0.015582511391491177	0.05582018883727845	-0.013579268198376269	0.0032042324628571393	-0.057221228250669116	0.00977233373423872	0.003044183743446959
E2F4.H14CORE.2.S.B	0.0096987481107087	-0.007807315216139301	-0.01833690341496559	0.007221530321007344	-0.010346912179321766	-0.01590224904727664	0.008796555634354473	0.01135500325150262	0.00394659846813248	0.0015896931972957662	0.012041131524877529	-0.010008629028997334	-0.007223236453144741	-0.0071257383005277515	0.010957539412532087	-0.014481608575248384	-0.012650460154253966	-0.00025348342903858123	-0.001914555941549323	-0.0021832898833449334	0.010942243597652432	0.00882417746120455	-0.013039719089372612	0.005730689083320348	0.005919022290608773	-0.006200892275617008	-0.017849310112584754	0.009551223864086474	-0.009642121018103446	-0.009348407505268327	-0.017420189135306234	0.011613381756467525	0.0043583402491606665	0.014306315279814841	0.005691806041185576	0.01707636829081613	-0.008358704341166041	0.011346225810291377	-0.01185152864561563	0.00812412657215865	0.010399163479093212
EGR1.H14CORE.0.PS.A	-0.0002467998212213676	-7.827813118157183e-05	-0.0002043960008542066	-1.3053891578501849e-05	-4.380134556508311e-05	-5.6755673973445434e-05	0.00019434548865177135	-1.629404767583602e-05	5.016199719457752e-05	0.00034206955604993827	-0.00018417371408034722	-5.564324324397528e-05	3.411005518090288e-05	0.0001419137009361233	0.0002423263715626629	-0.00036183275131842097	-0.00011876764102180723	0.00038153163584692855	0.0003580900616334372	-6.330874404058407e-05	0.000511203061887653	-4.295616936606417e-05	-0.0002330489889509023	5.658156322211499e-05	-0.00010893559728006742	8.702969966633775e-05	-0.00037832247746837945	0.00018828719508144208	-2.0472204327984277e-05	8.912620368920106e-05	-0.00041014081957471585	-3.6205243053227545e-05	6.258550463429408e-05	-0.00027837953802112156	-2.7032748861383028e-05	-0.00031667370009517363	-2.6036388567621986e-06	0.00045561533839547693	-0.0004449795668364923	0.00014620867518569885	0.00041142925258575705
ELYS.H14CORE.0.B.B	0.03794586413153994	-0.021712140578429906	-0.013662794784455812	-0.008353682908657463	-0.017532908495097477	-0.0036702534517802712	0.03198970002618821	-0.026844203622807837	0.021452989142481796	-0.022534727284927974	0.037031306785488674	-0.010130512891419328	-0.019694660645206967	-0.023499610160510956	0.04637135440986654	0.0037375177435228224	-0.009611688048528307	-0.016659883854439186	-0.027128073159919025	0.006319083035245143	-0.030654742819824693	0.022074151108675603	-0.009499551489882851	-0.013966624140636832	0.028664406328670736	-0.020620954692123418	-0.022014159620673768	0.03789866927502214	-0.011992044669514382	-0.001221414374133943	0.01488235809180348	0.02507851268569921	-0.023586543250276787	0.02542745057325573	-0.014520997010250308	0.0452347026840869	0.001011727563918284	-0.0349763626224987	-0.018807906674371863	0.0399973415585149	-0.03384657336638364
ETV7.H14CORE.1.P.C	-0.007860033407895817	-0.00037634252633290087	-0.008791368512365588	0.006090590876681502	0.0002739634505418715	0.002632836982748521	-0.015431905754781846	0.004551932354268	-0.014922288531192512	0.025002683514261506	-0.006689665359101674	-0.018380917646076092	0.018594131378642253	0.022741733576552146	-0.012931016552082697	0.014266911136722876	-0.011289608278391115	0.020315290380657255	0.025785814186377834	0.01802412764208737	0.00902034207953678	-0.014363718429034486	-0.0006060211157491585	0.007992192494011022	-0.01201199689387415	0.01883355927676322	-0.011139507669062507	-0.016379709783409607	-0.0014360013506723203	-0.011298899299287835	-0.009436353343269192	-0.0008689787299396313	0.015369239673335665	-0.0007738778987325138	0.004964948190964769	-0.011602236765175744	-0.018166861546949437	0.006193442226670703	-0.001465920755943026	-0.01336504074987108	0.006487414203632427
FEZF1.H14CORE.0.P.B	-0.005203913004635449	0.0033123676272343947	-0.0026734487355720565	-0.0014552695496298227	0.00299336232662137	-0.0013286326724267997	-0.0045984645257250165	-0.0013819944469356102	-0.0024744946663122873	0.004106613880260221	-0.006451300246215126	0.004498184973433055	0.002575988669249858	0.0022628390641557736	-0.0020393806911835808	-0.0029701716353494195	-0.003392233587690246	0.0043180544843801315	0.005394014838285291	-0.002419536842519263	0.007714934002520678	-0.0022003349334685784	0.001237842966539589	0.0027522458270073397	-0.0038797202459767612	0.002603933400323422	-0.006799846145474433	-0.0037947374641310464	0.00374240521686794	0.0007869902418132764	-0.0004265128730357743	-0.003089145671302608	0.004971150114568411	-0.0010087597435107535	0.0028710515722045627	-0.006355592366113716	0.0005615257346374136	0.008147014761076397	-0.001976220345990931	-0.0025105600257900565	0.007690683199294227
FOSB.H14CORE.1.M.C	-0.000785517057728705	0.002475329858739519	0.009210637094076766	0.002194909646572989	-0.0005079110391527017	0.009817390459137019	-0.010495300522393865	0.00486509987369516	0.000882260329300639	-0.01119230748142886	-0.0014733576858373982	0.002612894031414771	0.00030880677524318303	-0.00137234640882356	-0.010201877791425843	0.01205587422848401	0.005385938298507836	-0.01403650296254632	-0.010453680400071708	-0.00648789070834438	-0.010195621472293213	0.002409160098411445	0.00867196017601692	-0.0016335888874308476	0.0005481519491963532	-0.0001355456545834178	0.041353612536641965	-0.006597983697120504	0.001608914922499525	0.002206229054765049	0.011326703105953824	-0.008955485802566929	0.000997608029269857	-0.006939606491955743	-0.0022035629713220203	0.0066122900133368	0.001994393988315536	-0.00985932891013373	0.008730758812015505	-0.00992511756020019	-0.007370058157982209
FOXH1.H14CORE.0.P.B	0.012582551335490008	0.006122743803786114	-0.01196195170292088	-0.0035006625938816863	0.006423934500959223	-0.011908822817701687	-0.010418878103663654	0.0009977653464395726	0.013852301814417742	-0.005144371902321282	0.011638140022041506	0.007041240727247577	0.0054782028769551315	0.005914015467990159	-0.00496225609175374	-0.015500534447134742	-0.012581276025978857	-0.0038049334627742876	-0.0018352246888200946	-0.008160772230483879	0.005476537422173598	0.014209792761958294	-0.013366901376500123	0.015087455307384014	0.012571071820389535	0.006327576698292392	0.002697631670846995	-0.005090606810973413	0.004369046211918313	0.004089233294640941	-0.012945463160311456	-0.021994881838170468	0.014876274394264602	-0.02627618326124912	0.01599730760611754	0.010486601016329596	0.0019845802698643528	0.00859229164964144	-0.01002376090468448	-0.007301506323716282	0.005247031070915051
FOXK1.H14CORE.0.PS.A	-0.0007019855806464498	0.014170089940171311	0.005804675164526983	-0.008642099198448204	0.014963809258643898	0.005533105994308203	-0.004467652809534244	-0.006448285755836631	-0.002299077134771472	-0.006772619812946426	-0.002024823808008948	0.016382212380320428	-0.005691320207080115	-0.001095937942908588	-0.003430421663324467	0.0033066540420845086	0.010519426896027334	-0.008108711053961496	-0.008716152478591343	-0.006556925254998759	-0.001856018672893131	-0.0018570887496115011	0.00855769548997747	-0.007043307281103918	-0.0013258496147458645	-0.007663255333191591	0.002196202133048948	-0.004517647332773192	0.01271101884822266	0.01829115062487948	0.00822687405408064	-0.006127604029438543	-0.005280235381036829	-0.006456261027629598	-0.007445454788071848	0.00014380094097000973	0.012762986605677389	-0.005497789897302315	0.0033466317053574036	-0.0049227297645681725	-0.005656834154886686
FWCH1.H14CORE.0.PSGB.A	-0.004788405779659048	-0.0043819476946423686	-0.002131398601019508	0.006942391246670714	-0.004240943027703791	-0.004947487125551438	0.0012507843995247592	0.010060417731886002	0.0021618880508168584	0.0004929535517629278	-0.004963195623307019	-0.004626578448865002	-0.001966720822823523	-0.0007692979447834029	4.1668304028550296e-05	-0.009410536000542064	-0.004339401148490067	0.00044001610816071096	0.0009974795692096576	0.0055286917788774145	0.011366729612432305	0.0024365502041087325	-0.003755180101489012	0.0039274252069284084	0.0005347017240630381	-0.0020860106593804245	-0.00364913165506716	-0.00163642474498209	-0.004625044375339215	-0.004479505793122186	-0.005244167618612015	0.0006314597039196708	0.004737744571504382	0.0006841219803631717	0.00340005705643907	-0.0023249163450507378	-0.0029492129566536154	0.01085225821501528	-0.0024321675005544857	-0.000619092551850432	0.011709586060117277
GABPA.H14CORE.0.PSM.A	-0.016280441174529425	0.044204437956946556	-0.016092498907224556	-0.008969482690271693	0.04143561521844896	-0.028133509441096945	0.01758088032319858	5.332351687520852e-05	-0.020641199724182907	0.04200274929981378	-0.01675410537612865	0.04353523775834813	-0.013957676078464668	-0.014449346092926375	0.0230199372441216	-0.00944319075856953	-0.013309315739866353	0.03827942821875461	0.038605653083221156	-0.05198941332778877	0.0195245630858928	-0.008050433197588247	-0.01815536078802238	-0.02862789751495827	-0.013641801572016443	-0.011648266946758	-0.056282939637077825	0.032231696935522955	0.04330209835750009	0.04159756709176032	-0.011428335060368357	-0.015371117767379842	-0.038748938788472825	-0.0202859574741555	-0.033222556027893015	-0.026767259078947378	0.04034184491617686	0.02232130279631926	-0.026300631236141528	0.015130460810134269	0.02247496294061046
GATA1.H14CORE.1.PSM.A	0.007157707413225883	0.013632479433112566	-0.005975975747850101	-0.003953791561709213	0.011066751701808352	-0.007373285700566721	-0.003001388634267509	-0.0049911311001699646	0.004018372749039873	-0.0033969951859159023	0.005956975850784804	0.00875760058786891	-0.00077289728560193	-0.002538985601575328	-0.005561545366246826	-0.013264768650951348	-0.006112488990286253	-0.00371294845873172	-0.00379177629193235	-0.006833738453394763	0.005473969466382574	0.002160593948390542	-0.006850433836282501	0.006006871051052826	0.004748720381791072	-0.0022508197450361706	-0.011454466167997442	-0.005241678589718578	0.012324242763473648	0.008022616770084675	-0.002777823180605223	-0.006702256607678853	0.005626764582360437	-0.007916397668090144	0.004863017317189079	0.005822604478887657	0.00801174733979973	0.0089236897664435	-0.005010583285287249	-0.005972275403207218	0.006764116174283947
GCM1.H14CORE.0.S.B	-0.0006044136827841641	-0.0033895764684024787	-0.002123725484315199	2.9979526379183587e-05	-0.0018005971533955143	-0.002288607495195393	-0.0006197462476848219	-0.0014700863075363532	0.0006456919731598733	0.004245649665792432	-0.000598809911426572	-0.003216428432793038	0.0037697542240679597	0.0032412187325847573	-0.0012751361204534797	-0.0017059023396752346	-0.0012841365149308653	0.004166650029820855	0.004118753051895883	0.0024947105127744017	0.0023828683362216024	-0.0005002949773199542	-0.004568539273552705	0.003909648223479448	-0.0003960527741505757	0.0038367654609592575	-0.0018626915998414678	-0.0014825910930159449	-0.0027095633875756867	-0.0022796049677391754	-0.003318199404900614	-0.0012622094133312805	0.002911808706622044	-0.0014263858723143788	0.0038830226786309586	-0.00040704908548159363	-0.0007290715189262722	0.002671819698065868	-0.0019001618662736162	-0.0006884577559338699	0.002355239586739541
GFI1B.H14CORE.0.PSM.A	-0.002912128423232019	0.00679995509543261	-0.007197797512122142	-0.008348093732752785	0.005746843379365157	-0.007059121956673756	-0.01895448825095561	-0.006105976464251566	-0.002857531896960974	0.013970301586889597	-0.0019632577915831492	0.003653334089425978	0.022844728030373997	0.024769931735027274	-0.019578179778007604	-0.005711298123590475	-0.00458398300275098	0.015582415411748513	0.015369980939178476	-0.013128267003253294	0.0056036875858757745	-0.0006956356322765297	-0.004587566969614584	0.010751696893366386	-0.0015703222283625189	0.02411192045518513	0.006680132142698969	-0.021964486872783486	0.0074234047372721745	0.003850459585565253	-0.00603869152739691	-0.017399718645004496	0.015098700682760792	-0.016616943235604243	0.011511863509432875	-2.924691542916663e-05	0.00421642742807999	0.008970295372856762	-0.011151009701324724	-0.018712205894044966	0.006721254035312804
GLI3.H14CORE.1.M.C	-0.0005517242426371621	0.000553140084300938	0.0006367855293058586	-0.0008319520189109509	-0.0002485618531434528	-5.2998988160290854e-05	-0.0008114316955839817	-0.0010615122374855426	-0.0008677273898322554	0.000620032288174783	-0.0006156057371688078	0.000335723836712929	0.0007583595812053923	0.0007167126326513894	-0.0007071543559649176	0.0008194756890542929	0.0009330181564079843	0.00040515155774725926	0.00041835296700482895	-0.0008815573105212784	0.00014113852392630497	-0.0007973329581852815	-3.046639729006005e-05	0.0013622388077083442	-0.000565304902788995	0.0010541952157098365	0.0015806592224542745	-0.00046956033746965335	4.1834010331701836e-05	-9.434835894114131e-05	0.0006503805904723389	-0.001010365072480194	0.000900995332361057	-0.0014999491745036472	0.0013958990122460496	-0.0005948857271947418	0.0003085670821172293	2.8250258374510652e-05	-0.00012087740441826204	-0.0009769323697377031	0.0003007680837360978
GLIS1.H14CORE.0.P.B	0.0005978573930101455	0.004764081164553341	0.0011921675462754945	0.001181189707904525	0.004729251292538881	0.0023618139348650577	-0.0037041626270918593	-0.0004948639932395743	-0.00154619136783124	-0.00403032677881103	0.001888832180393383	0.0038511264508799504	-0.0028814490555625905	-0.004711147350022985	-0.0032170388891172306	0.0010558265070311698	0.0011178077005832322	-0.00486486427609769	-0.00458872913286083	0.003774307014289622	0.0014709535833651553	-0.002376412752516044	0.00051781645816322	0.0011171229825888036	-0.00038930162486117397	-0.0030496208388697266	0.0034975376906173222	-0.0018716558473056864	0.004533487966322197	0.0046907446836268385	0.0008097002235762391	-0.004991296937924311	0.0008829150690123876	-0.0063059265593649865	0.0010943733324280426	0.0033841192116206703	0.0026491993758100537	-0.0006636978598406618	0.0030431781457801906	-0.002663604776115945	0.00011852055126725103
GLIS3.H14CORE.1.S.C	0.002801281583218941	-0.002501474094339911	0.002007562167221248	0.001907562664141384	0.0007869575974139989	0.0036893582704904046	0.0005978925672751297	0.004153897593639515	-0.0007418032871989721	-0.00766915774209917	0.0053666275858749585	0.0008341023410629918	-0.007174395971116522	-0.009801266113769136	0.0040462404006012375	0.00078847535963536	0.0028136241418117366	-0.006882097944763306	-0.008727993374408237	0.0002174805254925834	-0.002776089132552048	7.414290504235282e-05	0.002031348888137788	0.0008644006583655404	-0.0001488824948920808	-0.0065945208119736805	0.004591956646576412	0.004429916436900547	-0.00234852855523174	0.0027504303562090274	-0.0007595864067318735	-5.208458943765237e-05	-0.0019548950661515616	-0.0020628627720186976	0.001102126760579733	0.007602174577505408	0.0018196952961285467	-0.002439397700275306	0.0030939948313433163	0.003485206351211882	-0.002006850208703892
GMEB2.H14CORE.0.P.C	-0.000229948614164123	-0.0048410818734698595	-0.003928166559549131	0.014295303408508908	-0.006061296224620513	0.001400471612185688	0.02142151999222477	0.02232603406413623	0.008002334748973217	-0.004730359090216386	0.0017902893251986276	-0.005211178728336897	-0.022402542315624864	-0.023473710935812013	0.017652523085831057	-0.005795191008032899	-0.0033086482127941868	-0.005208260565302358	-0.006983312488764719	0.005954939377793607	6.933284627078096e-05	0.005890261258400725	-0.0003232641391207481	-0.011378845393329161	0.008230932967567951	-0.022966833002632907	-0.01615427170772521	0.021723243046226096	-0.003922604569417781	-0.0066421837456536875	-0.004443081222808091	0.015683604193885224	-0.014109777124494712	0.015410301132172082	-0.012624489739667677	0.0010411428027434708	-0.00626173183634262	0.00021466671013536248	-0.005534633149947685	0.01800546015693162	-0.0012867788138187508
GRHL1.H14CORE.0.PSM.A	0.0001676864506828385	-0.0014230487410085567	-0.0020897634292893104	-0.002770752988731366	-0.0007078954704554351	-0.0019035853621535235	0.004965567491016171	-0.0038278310870869785	0.0005746909157409424	-0.000501991624658707	0.0020358507231999718	-0.002146349460138759	-0.0021830508274162472	-0.0021521183122131327	0.0049380085792836105	-0.003312484185058362	2.778676330988765e-05	0.0007951576074708804	3.8620724964612274e-05	0.0022850809886315387	0.001998754372232032	-6.37287154437588e-05	-0.0021880739947994533	-0.0008029918558700166	0.0017512320491621046	-0.002649065659389039	-0.004585408321350029	0.0030340221950837746	-0.0003290302707849805	-0.001565429371887514	-0.00142126521913743	0.004350770752672961	-0.00010530432981720704	0.005350713956774725	-0.00014431088338278178	0.0018463153624236148	-0.0028081752819420353	0.0015589544919058299	-0.004293847590265621	0.004165376616389088	0.001171425389133382
GRHL1.H14CORE.1.PS.A	-0.006186582037460343	0.0038161688479661686	-0.003111889224766677	-0.004855773053223653	0.003434627142232584	-0.005253486553454596	0.005064251569911311	-0.0032017145934488565	-0.0020482476232515333	0.01170519554032783	-0.006874420711132584	0.0028494661662025874	0.006102782589022236	0.006760356732197761	0.0007620174710670987	-0.008957929593520035	-0.0037948560366500416	0.01241747494909013	0.013668029119398517	-0.00504120508410513	0.0049397900248577195	-0.0035764304306618797	-0.001918882890912077	-0.004654742476937893	-0.0017677368542838752	0.004984470523347142	-0.01609251663505779	-0.00147213013015533	0.0021945437262567255	0.0016108323818119236	-0.001233635182962635	0.003736434797884162	-0.0029421528710536085	0.004031677881933003	-0.0039287544392967695	-0.006490705779767854	0.0011838126413943918	0.006180966214381307	-0.004024032364629046	-0.000833127314419107	0.004636601191064765
