motif	tau	std
ZN215.H14CORE.0.PSG.A	0.0008112959142876756	0.00023332360383130393
ZN222.H14CORE.0.P.C	1.046929362528348e-15	0.0002466973317495062
ZN224.H14CORE.0.P.B	5.9179098199963956e-18	0.00038059615509535065
ZN226.H14CORE.0.PSGI.A	2.6491965958830402e-15	0.00019540536752396442
ZN229.H14CORE.0.SG.A	8.14904908350913e-14	0.00019819271077052087
ZN233.H14CORE.0.PG.A	2.3853617786553983e-05	0.00044034770290324717
ZN239.H14CORE.0.P.C	0.0006381433473906477	0.0003448768832295369
ZN248.H14CORE.0.P.B	0.0007741623122137633	0.00040955255316025993
ZN250.H14CORE.0.P.C	0.00012221770091539223	0.0003552596899981123
ZN250.H14CORE.1.M.C	0.0005431420560212966	0.0003269872768660516
ZN251.H14CORE.0.PSGI.A	0.000902348675821635	0.0003474215407635217
ZN254.H14CORE.0.P.C	1.474419974440366e-15	0.00043421137387824796
ZN257.H14CORE.0.P.B	3.3050338803918533e-15	0.0008264818639334691
ZN263.H14CORE.0.PM.A	0.0016333280311047833	0.0003018407320514167
ZN264.H14CORE.0.P.B	3.08434590871462e-15	0.0006331072026461154
ZN266.H14CORE.0.P.B	6.415509953612706e-05	0.0006086933103148789
ZN267.H14CORE.0.P.C	5.229737997265334e-15	0.0004264528690241319
ZN273.H14CORE.0.P.C	2.778190233836085e-12	0.0002739573501752908
