	mean	std
PO3F2.H14CORE.2.SM.B	0.008735420364112987	0.002382578917686521
PO4F1.H14CORE.1.SM.B	-0.01741555102650868	0.003236101645725826
POGK.H14CORE.0.SI.A	-0.0036557843064743793	0.002062894410553799
PRD10.H14CORE.0.PSGI.A	0.03254546882502803	0.0028965961796532636
PRD14.H14CORE.0.P.B	0.03838943667077954	0.002087074954991311
PRD15.H14CORE.0.P.B	0.02075605823672755	0.002098553810263187
PRDM1.H14CORE.0.S.B	0.0014579535989030952	0.001962337232598411
PRDM4.H14CORE.0.PSM.A	0.019158052081056302	0.0018341964878048338
PRDM5.H14CORE.0.PSGI.A	-0.004837435092452637	0.002014209544267423
PRDM6.H14CORE.0.P.B	-0.035097372979511265	0.0039858276689699905
PRDM9.H14CORE.0.P.B	0.012153421940950053	0.0022116313857820395
PROX1.H14CORE.0.SM.B	0.0016690455932491	0.0019540132804917523
PURB.H14CORE.0.B.B	0.057702201841752995	0.002366700208773347
RARA.H14CORE.1.P.B	-0.0016497772892714539	0.0025514873627349595
RARG.H14CORE.0.P.B	-0.02131862582049084	0.002693328684221657
RBAK.H14CORE.0.P.C	0.03346801963532204	0.0020202106570574073
REL.H14CORE.0.P.B	-0.006079043393813393	0.002313117426516221
REST.H14CORE.0.P.B	-0.010516790314137565	0.005682957269605664
RFX1.H14CORE.2.S.C	0.015716199991789165	0.0033941275235691176
RFX3.H14CORE.2.S.B	-0.005150903287379348	0.0023564490961156025
RFX4.H14CORE.0.SM.B	0.018246760040083132	0.0064835884048906256
RLF.H14CORE.0.PSGI.A	0.004095008939023301	0.0018756971253386047
RUNX1.H14CORE.0.P.B	-0.015162500706592611	0.0018025605749489406
RXRG.H14CORE.1.SM.B	0.03971025847037761	0.002823237220745359
RXRG.H14CORE.2.P.B	-0.01180778263953261	0.0021303846332740247
S2A4R.H14CORE.0.PSG.A	0.03592645071432523	0.0023202349966490792
SALL3.H14CORE.0.PSG.A	-0.008580042082836088	0.0023657756385739213
SATB1.H14CORE.0.P.B	-0.0009482369242913608	0.0023542946362014342
SCRT1.H14CORE.0.PSM.A	0.027713324694529348	0.0024657996912711513
SETBP.H14CORE.0.B.B	0.018602202414282957	0.00240411150925578
SIX1.H14CORE.0.P.B	-0.004195220983780965	0.0047813160479641525
SIX6.H14CORE.0.SM.B	0.0581170043014031	0.002061262780222322
SMAD3.H14CORE.1.P.B	-0.04279526956338251	0.002191784310049748
SMAD4.H14CORE.1.P.B	-0.03984989638541783	0.0031067285373341377
SNAI1.H14CORE.0.PSM.A	-0.026989228709253694	0.004713674052363331
SOX10.H14CORE.1.PSM.A	0.0467050220440622	0.0032550410448744546
SOX10.H14CORE.2.S.C	0.02758749808083218	0.0018283275692749898
SOX2.H14CORE.3.S.B	-0.003413075354781396	0.0020990073230100605
SOX30.H14CORE.0.P.C	-0.009425991117501729	0.002418224620562239
SOX7.H14CORE.1.SM.B	-0.03220111698093116	0.002127292879126255
SOX9.H14CORE.2.S.B	-0.007834335594399897	0.002811684959159482
SP1.H14CORE.2.P.B	0.09775690420623027	0.003832921489043644
SP100.H14CORE.0.PSGI.A	0.048775242699285855	0.003023935000611113
SP140.H14CORE.0.PSGIB.A	0.04498673175273504	0.0029664726108041906
SP5.H14CORE.1.P.B	0.002537178453146477	0.003966138839514769
SP7.H14CORE.0.P.B	0.05020789665616756	0.002136882484175169
SPDEF.H14CORE.0.PSM.A	0.0936828968921155	0.0019125766431680985
SPI1.H14CORE.0.P.B	0.005158355409780766	0.002340408519194049
SRBP2.H14CORE.0.S.B	0.037269800756692256	0.0025474801076952208
SRBP2.H14CORE.1.P.B	-0.01210635205046914	0.002607087115580172
SRF.H14CORE.0.PSM.A	-0.010563015000827377	0.00254040737498953
STA5A.H14CORE.0.P.B	-0.04677151881666693	0.0019121600715896654
STAT6.H14CORE.0.P.B	-0.030904792806161083	0.0018710542231753285
STF1.H14CORE.0.PSM.A	0.021451490021738497	0.002405524174357044
SUH.H14CORE.0.P.B	-0.041673707813981664	0.002517696324903552
TAL1.H14CORE.1.P.B	-0.03770801768093221	0.0033207467566343735
TBP.H14CORE.0.P.B	0.002561448248432351	0.0022633240126334617
TBX1.H14CORE.0.S.B	-0.045815636622183825	0.002204221131969521
TBX19.H14CORE.0.PS.A	-0.022534126707712425	0.0029790711504713856
TBX21.H14CORE.0.PSM.A	0.00529764927050802	0.0020851129317871536
TBX5.H14CORE.1.P.B	0.025463482067156786	0.0019420844054614517
